user_id,name,email,age,registration_date,premium_member
2582,Maria,user2582@example.com,63,2015-11-03,False
2583,Juan,user2583@mailservice.com,35,2017-01-06,True
2584,Lucia,user2584@mailservice.com,31,2018-07-30,False
2585,Lucia,user2585@example.com,21,2019-09-05,False
2586,Carlos,user2586@testmail.com,56,2023-03-08,True
2587,Lucia,user2587@testmail.com,67,2019-03-02,False
2588,Carmen,user2588@mailservice.com,30,2021-04-10,False
2589,Lucia,user2589@mailservice.com,33,2015-02-22,True
2590,Carmen,user2590@mailservice.com,56,2017-02-01,True
2591,Maria,user2591@example.com,53,2020-06-23,True
2592,Carmen,user2592@testmail.com,70,2019-04-05,True
2593,Ana,user2593@example.com,54,2024-03-06,False
2594,Maria,user2594@testmail.com,62,2016-11-17,True
2595,Luis,user2595@example.com,34,2017-03-17,False
2596,Miguel,user2596@testmail.com,50,2015-02-23,False
2597,Pedro,user2597@example.com,66,2017-12-08,False
2598,Juan,user2598@testmail.com,37,2021-08-14,False
2599,Maria,user2599@testmail.com,30,2017-07-21,False
2600,Lucia,user2600@example.com,21,2024-10-18,False
2601,Maria,user2601@example.com,65,2021-06-27,False
2602,Carlos,user2602@testmail.com,46,2016-02-04,True
2603,Carmen,user2603@example.com,25,2017-04-11,False
2604,Lucia,user2604@mailservice.com,23,2017-02-28,True
2605,Luis,user2605@testmail.com,35,2015-04-12,False
2606,Sofia,user2606@mailservice.com,57,2015-04-14,False
2607,Juan,user2607@testmail.com,26,2022-07-15,True
2608,Luis,user2608@example.com,67,2022-02-16,False
2609,Ana,user2609@testmail.com,56,2022-07-23,False
2610,Juan,user2610@example.com,53,2021-02-25,False
2611,Pedro,user2611@mailservice.com,27,2018-07-18,False
2612,Luis,user2612@testmail.com,21,2017-02-02,True
2613,Lucia,user2613@example.com,18,2020-10-11,False
2614,Ana,user2614@example.com,18,2018-09-19,True
2615,Maria,user2615@testmail.com,59,2020-05-21,False
2616,Ana,user2616@mailservice.com,27,2020-12-07,True
2617,Carmen,user2617@example.com,40,2019-01-01,True
2618,Luis,user2618@mailservice.com,52,2017-08-07,True
2619,Luis,user2619@example.com,41,2019-07-05,False
2620,Maria,user2620@testmail.com,27,2021-11-05,False
2621,Carmen,user2621@mailservice.com,49,2023-03-15,True
2622,Sofia,user2622@testmail.com,36,2021-02-24,False
2623,Carmen,user2623@mailservice.com,65,2019-03-08,False
2624,Miguel,user2624@mailservice.com,34,2022-12-11,False
2625,Carmen,user2625@mailservice.com,48,2017-09-01,False
2626,Carlos,user2626@testmail.com,25,2020-11-01,True
2627,Sofia,user2627@testmail.com,36,2021-10-17,True
2628,Carlos,user2628@example.com,24,2024-03-21,False
2629,Miguel,user2629@example.com,33,2018-03-14,False
2630,Maria,user2630@testmail.com,32,2023-03-17,True
2631,Maria,user2631@testmail.com,60,2019-05-30,False
2632,Luis,user2632@example.com,42,2018-05-12,False
2633,Maria,user2633@testmail.com,44,2023-08-09,False
2634,Lucia,user2634@mailservice.com,22,2021-09-21,False
2635,Luis,user2635@testmail.com,40,2022-06-01,True
2636,Maria,user2636@testmail.com,63,2024-11-27,True
2637,Carlos,user2637@example.com,21,2017-06-30,False
2638,Miguel,user2638@mailservice.com,34,2024-04-12,False
2639,Miguel,user2639@testmail.com,28,2021-07-28,False
2640,Ana,user2640@mailservice.com,34,2024-04-28,True
2641,Ana,user2641@example.com,64,2016-12-13,False
2642,Sofia,user2642@mailservice.com,67,2015-11-14,True
2643,Miguel,user2643@testmail.com,18,2023-05-24,True
2644,Carmen,user2644@mailservice.com,49,2024-01-31,False
2645,Maria,user2645@example.com,66,2022-08-29,False
2646,Miguel,user2646@example.com,67,2020-05-29,False
2647,Juan,user2647@example.com,35,2016-03-11,False
2648,Miguel,user2648@example.com,22,2015-01-16,False
2649,Luis,user2649@testmail.com,33,2018-12-17,False
2650,Carlos,user2650@mailservice.com,39,2023-07-18,True
2651,Pedro,user2651@example.com,61,2017-10-11,True
2652,Pedro,user2652@mailservice.com,25,2017-01-10,True
2653,Miguel,user2653@example.com,68,2016-08-16,False
2654,Pedro,user2654@example.com,39,2022-11-18,False
2655,Luis,user2655@example.com,66,2022-12-01,True
2656,Miguel,user2656@mailservice.com,47,2024-07-06,False
2657,Juan,user2657@testmail.com,28,2023-05-19,True
2658,Carmen,user2658@example.com,28,2015-11-07,False
2659,Ana,user2659@mailservice.com,46,2016-12-12,False
2660,Pedro,user2660@mailservice.com,40,2021-07-23,True
2661,Sofia,user2661@mailservice.com,54,2020-10-24,False
2662,Juan,user2662@testmail.com,29,2016-02-11,True
2663,Juan,user2663@example.com,50,2020-05-12,False
2664,Miguel,user2664@testmail.com,62,2020-11-23,True
2665,Maria,user2665@example.com,24,2015-11-10,True
2666,Maria,user2666@mailservice.com,46,2022-10-24,True
2667,Juan,user2667@example.com,64,2018-05-06,False
2668,Carmen,user2668@testmail.com,30,2015-01-02,False
2669,Sofia,user2669@mailservice.com,43,2019-02-21,False
2670,Miguel,user2670@example.com,68,2019-11-21,False
2671,Carmen,user2671@mailservice.com,31,2018-06-20,False
2672,Pedro,user2672@testmail.com,57,2020-07-24,False
2673,Juan,user2673@testmail.com,38,2022-09-02,False
2674,Carlos,user2674@mailservice.com,46,2021-06-11,True
2675,Ana,user2675@example.com,38,2020-10-05,True
2676,Carlos,user2676@mailservice.com,46,2023-01-09,True
2677,Luis,user2677@example.com,39,2022-09-06,False
2678,Ana,user2678@mailservice.com,47,2017-09-20,True
2679,Pedro,user2679@mailservice.com,45,2023-08-31,True
2680,Ana,user2680@testmail.com,25,2017-01-14,False
2681,Carlos,user2681@mailservice.com,64,2022-12-11,True
2682,Ana,user2682@example.com,26,2017-04-17,False
2683,Pedro,user2683@testmail.com,58,2018-01-03,False
2684,Carlos,user2684@example.com,33,2019-10-26,False
2685,Lucia,user2685@mailservice.com,63,2020-07-04,False
2686,Ana,user2686@testmail.com,23,2019-02-02,False
2687,Lucia,user2687@testmail.com,43,2017-02-14,False
2688,Miguel,user2688@mailservice.com,26,2022-09-18,True
2689,Ana,user2689@mailservice.com,57,2021-03-28,False
2690,Luis,user2690@testmail.com,22,2021-04-20,True
2691,Pedro,user2691@example.com,58,2018-04-28,False
2692,Miguel,user2692@testmail.com,65,2016-11-04,True
2693,Carmen,user2693@example.com,20,2016-09-01,True
2694,Maria,user2694@testmail.com,24,2024-11-22,True
2695,Lucia,user2695@example.com,69,2019-02-21,True
2696,Carmen,user2696@example.com,60,2019-07-22,True
2697,Juan,user2697@mailservice.com,34,2023-04-24,False
2698,Juan,user2698@mailservice.com,66,2023-03-04,True
2699,Pedro,user2699@testmail.com,65,2017-01-06,False
2700,Miguel,user2700@mailservice.com,52,2018-12-13,True
2701,Luis,user2701@mailservice.com,19,2015-07-10,True
2702,Luis,user2702@mailservice.com,69,2016-09-15,False
2703,Juan,user2703@mailservice.com,54,2018-08-26,False
2704,Ana,user2704@example.com,56,2019-07-08,False
2705,Carlos,user2705@mailservice.com,64,2024-12-08,False
2706,Sofia,user2706@testmail.com,56,2021-11-14,True
2707,Pedro,user2707@mailservice.com,59,2021-01-27,False
2708,Maria,user2708@mailservice.com,55,2020-07-24,True
2709,Sofia,user2709@example.com,37,2020-08-06,True
2710,Ana,user2710@testmail.com,34,2018-07-05,False
2711,Lucia,user2711@mailservice.com,59,2019-05-10,True
2712,Juan,user2712@mailservice.com,49,2016-09-02,True
2713,Lucia,user2713@mailservice.com,62,2019-01-07,True
2714,Luis,user2714@mailservice.com,65,2018-11-03,True
2715,Miguel,user2715@example.com,64,2019-05-15,False
2716,Lucia,user2716@example.com,56,2024-09-01,True
2717,Juan,user2717@example.com,44,2019-04-15,False
2718,Maria,user2718@example.com,21,2022-02-23,False
2719,Maria,user2719@testmail.com,37,2020-07-26,False
2720,Sofia,user2720@testmail.com,58,2019-08-23,True
2721,Sofia,user2721@testmail.com,34,2024-01-15,False
2722,Miguel,user2722@testmail.com,65,2023-01-20,False
2723,Lucia,user2723@mailservice.com,60,2020-03-31,True
2724,Luis,user2724@mailservice.com,46,2019-04-21,True
2725,Carmen,user2725@testmail.com,62,2019-07-22,True
2726,Pedro,user2726@example.com,41,2020-10-06,False
2727,Juan,user2727@example.com,19,2024-09-10,False
2728,Lucia,user2728@mailservice.com,66,2023-05-05,True
2729,Miguel,user2729@example.com,40,2021-11-15,False
2730,Carmen,user2730@example.com,68,2017-10-24,True
2731,Carmen,user2731@mailservice.com,18,2018-08-03,True
2732,Luis,user2732@example.com,65,2020-07-24,True
2733,Carmen,user2733@testmail.com,55,2015-06-17,True
2734,Carmen,user2734@example.com,66,2021-09-15,False
2735,Pedro,user2735@testmail.com,34,2017-04-03,True
2736,Ana,user2736@testmail.com,47,2015-09-12,True
2737,Juan,user2737@mailservice.com,37,2021-02-14,True
2738,Luis,user2738@mailservice.com,40,2021-08-10,True
2739,Juan,user2739@testmail.com,51,2017-08-23,True
2740,Sofia,user2740@example.com,24,2016-04-18,True
2741,Luis,user2741@example.com,56,2021-05-15,False
2742,Sofia,user2742@mailservice.com,40,2018-05-24,True
2743,Miguel,user2743@testmail.com,20,2020-01-12,False
2744,Lucia,user2744@mailservice.com,52,2022-07-01,True
2745,Carlos,user2745@mailservice.com,22,2021-09-18,True
2746,Carlos,user2746@mailservice.com,29,2018-04-28,True
2747,Juan,user2747@example.com,32,2022-03-13,False
2748,Sofia,user2748@example.com,18,2018-08-22,True
2749,Juan,user2749@mailservice.com,54,2018-03-04,True
2750,Carmen,user2750@example.com,56,2021-09-17,False
2751,Carmen,user2751@testmail.com,43,2022-05-23,False
2752,Carmen,user2752@mailservice.com,40,2017-07-21,False
2753,Sofia,user2753@example.com,35,2020-02-09,True
2754,Carlos,user2754@example.com,55,2022-03-27,True
2755,Luis,user2755@mailservice.com,34,2024-10-09,True
2756,Lucia,user2756@mailservice.com,18,2020-08-06,True
2757,Carlos,user2757@example.com,53,2016-09-19,False
2758,Sofia,user2758@testmail.com,67,2016-03-26,True
2759,Sofia,user2759@mailservice.com,47,2021-03-08,False
2760,Ana,user2760@example.com,30,2021-05-14,True
2761,Ana,user2761@mailservice.com,29,2018-11-10,True
2762,Ana,user2762@mailservice.com,58,2016-11-19,False
2763,Lucia,user2763@testmail.com,47,2017-10-25,False
2764,Pedro,user2764@example.com,26,2019-06-06,True
2765,Luis,user2765@example.com,39,2020-05-26,False
2766,Carlos,user2766@example.com,48,2017-09-02,True
2767,Pedro,user2767@testmail.com,53,2023-11-19,True
2768,Ana,user2768@mailservice.com,26,2016-09-13,False
2769,Ana,user2769@mailservice.com,44,2023-03-02,False
2770,Luis,user2770@testmail.com,31,2018-02-19,False
2771,Pedro,user2771@testmail.com,35,2023-09-27,False
2772,Carlos,user2772@mailservice.com,25,2018-12-01,True
2773,Sofia,user2773@example.com,45,2017-08-22,True
2774,Miguel,user2774@testmail.com,28,2015-05-01,False
2775,Maria,user2775@mailservice.com,37,2015-09-06,True
2776,Ana,user2776@testmail.com,40,2017-08-31,True
2777,Miguel,user2777@mailservice.com,20,2019-01-06,True
2778,Carmen,user2778@mailservice.com,22,2015-07-24,False
2779,Maria,user2779@testmail.com,65,2021-06-10,True
2780,Maria,user2780@mailservice.com,19,2018-04-25,True
2781,Ana,user2781@example.com,41,2015-02-08,False
2782,Ana,user2782@testmail.com,44,2019-09-07,False
2783,Luis,user2783@example.com,28,2021-12-08,True
2784,Luis,user2784@example.com,39,2017-01-01,True
2785,Sofia,user2785@example.com,65,2022-01-06,False
2786,Ana,user2786@testmail.com,45,2024-04-04,True
2787,Pedro,user2787@example.com,28,2023-04-15,True
2788,Carmen,user2788@example.com,53,2016-08-30,False
2789,Carlos,user2789@example.com,47,2016-03-15,True
2790,Lucia,user2790@testmail.com,35,2018-06-14,True
2791,Lucia,user2791@example.com,20,2018-10-27,True
2792,Maria,user2792@testmail.com,42,2018-05-26,True
2793,Ana,user2793@mailservice.com,39,2020-05-07,True
2794,Luis,user2794@mailservice.com,57,2018-01-04,True
2795,Ana,user2795@example.com,53,2019-11-04,False
2796,Juan,user2796@example.com,32,2015-08-10,False
2797,Luis,user2797@example.com,49,2021-07-29,True
2798,Juan,user2798@mailservice.com,31,2021-10-05,True
2799,Luis,user2799@mailservice.com,20,2022-03-30,False
2800,Lucia,user2800@testmail.com,24,2020-01-06,False
2801,Maria,user2801@example.com,57,2017-06-26,True
2802,Maria,user2802@testmail.com,57,2016-08-19,False
2803,Maria,user2803@example.com,53,2023-06-02,True
2804,Ana,user2804@testmail.com,60,2017-01-20,False
2805,Juan,user2805@example.com,27,2019-10-14,True
2806,Miguel,user2806@testmail.com,35,2023-05-24,True
2807,Miguel,user2807@testmail.com,48,2019-01-06,False
2808,Ana,user2808@mailservice.com,28,2019-02-09,False
2809,Luis,user2809@mailservice.com,61,2022-03-29,True
2810,Ana,user2810@mailservice.com,31,2018-08-01,True
2811,Ana,user2811@mailservice.com,45,2015-01-04,True
2812,Sofia,user2812@testmail.com,22,2017-08-18,False
2813,Juan,user2813@testmail.com,33,2020-12-22,False
2814,Ana,user2814@testmail.com,57,2023-04-18,False
2815,Pedro,user2815@example.com,52,2023-11-11,True
2816,Pedro,user2816@testmail.com,37,2024-06-03,False
2817,Pedro,user2817@mailservice.com,52,2018-07-06,True
2818,Sofia,user2818@mailservice.com,19,2019-10-12,False
2819,Carmen,user2819@testmail.com,26,2016-10-31,True
2820,Carlos,user2820@example.com,64,2019-01-05,True
2821,Carmen,user2821@mailservice.com,31,2016-11-10,True
2822,Lucia,user2822@testmail.com,66,2019-03-16,False
2823,Carlos,user2823@example.com,70,2015-05-13,False
2824,Ana,user2824@testmail.com,70,2017-06-18,True
2825,Maria,user2825@mailservice.com,24,2017-12-25,True
2826,Miguel,user2826@example.com,27,2023-05-18,False
2827,Lucia,user2827@example.com,52,2020-08-12,True
2828,Ana,user2828@example.com,36,2017-10-17,True
2829,Maria,user2829@testmail.com,42,2020-10-19,True
2830,Sofia,user2830@mailservice.com,48,2018-12-20,True
2831,Juan,user2831@testmail.com,21,2017-01-28,True
2832,Juan,user2832@testmail.com,34,2016-11-01,True
2833,Carlos,user2833@mailservice.com,68,2019-07-26,False
2834,Juan,user2834@mailservice.com,63,2019-03-28,True
2835,Pedro,user2835@example.com,52,2021-12-05,True
2836,Luis,user2836@mailservice.com,55,2016-08-17,True
2837,Miguel,user2837@mailservice.com,34,2017-09-05,True
2838,Maria,user2838@mailservice.com,34,2023-10-29,False
2839,Carlos,user2839@example.com,19,2019-07-20,True
2840,Pedro,user2840@testmail.com,55,2018-03-09,True
2841,Carmen,user2841@mailservice.com,19,2021-05-29,False
2842,Pedro,user2842@mailservice.com,70,2017-01-19,False
2843,Sofia,user2843@example.com,26,2016-03-16,False
2844,Lucia,user2844@testmail.com,38,2017-01-14,False
2845,Miguel,user2845@example.com,32,2016-08-28,False
2846,Ana,user2846@mailservice.com,30,2018-03-07,True
2847,Ana,user2847@testmail.com,34,2022-02-28,False
2848,Ana,user2848@mailservice.com,63,2017-11-26,False
2849,Juan,user2849@mailservice.com,23,2021-12-09,False
2850,Juan,user2850@mailservice.com,46,2015-07-30,True
2851,Miguel,user2851@mailservice.com,67,2020-05-19,True
2852,Sofia,user2852@testmail.com,61,2016-02-08,True
2853,Sofia,user2853@testmail.com,34,2016-04-15,False
2854,Sofia,user2854@example.com,31,2017-09-20,False
2855,Carlos,user2855@example.com,47,2022-12-09,True
2856,Pedro,user2856@mailservice.com,54,2021-07-31,True
2857,Pedro,user2857@example.com,53,2018-10-07,True
2858,Luis,user2858@testmail.com,53,2023-12-06,False
2859,Maria,user2859@testmail.com,63,2015-04-25,False
2860,Luis,user2860@testmail.com,21,2022-07-23,True
2861,Ana,user2861@mailservice.com,66,2015-01-14,True
2862,Ana,user2862@example.com,31,2015-03-07,True
2863,Ana,user2863@testmail.com,45,2015-11-23,True
2864,Juan,user2864@mailservice.com,27,2015-08-02,True
2865,Maria,user2865@testmail.com,60,2020-09-25,False
2866,Carmen,user2866@example.com,19,2017-03-31,True
2867,Miguel,user2867@mailservice.com,28,2017-11-27,True
2868,Maria,user2868@mailservice.com,29,2015-04-25,True
2869,Juan,user2869@example.com,63,2016-05-24,True
2870,Carmen,user2870@mailservice.com,38,2015-02-18,False
2871,Miguel,user2871@testmail.com,43,2024-03-25,True
2872,Juan,user2872@testmail.com,18,2019-01-15,False
2873,Miguel,user2873@testmail.com,68,2022-08-28,True
2874,Ana,user2874@mailservice.com,58,2019-11-14,True
2875,Carlos,user2875@example.com,70,2020-02-12,False
2876,Ana,user2876@example.com,42,2017-04-17,False
2877,Maria,user2877@mailservice.com,46,2015-04-01,True
2878,Miguel,user2878@mailservice.com,32,2024-01-31,True
2879,Miguel,user2879@example.com,46,2018-11-27,False
2880,Maria,user2880@mailservice.com,41,2016-10-28,True
2881,Maria,user2881@testmail.com,47,2022-02-22,True
2882,Luis,user2882@example.com,29,2020-08-15,True
2883,Miguel,user2883@mailservice.com,40,2019-11-06,False
2884,Lucia,user2884@mailservice.com,20,2024-04-26,True
2885,Sofia,user2885@mailservice.com,21,2021-04-01,True
2886,Pedro,user2886@testmail.com,39,2015-03-11,True
2887,Lucia,user2887@example.com,43,2016-09-22,False
2888,Pedro,user2888@example.com,26,2015-06-29,True
2889,Sofia,user2889@example.com,31,2023-01-25,True
2890,Carmen,user2890@example.com,25,2019-06-22,True
2891,Maria,user2891@mailservice.com,55,2015-08-24,True
2892,Carmen,user2892@testmail.com,42,2017-05-10,False
2893,Carmen,user2893@example.com,54,2015-06-13,True
2894,Carlos,user2894@testmail.com,61,2017-05-09,False
2895,Luis,user2895@mailservice.com,51,2024-03-28,False
2896,Luis,user2896@example.com,67,2021-12-01,True
2897,Pedro,user2897@mailservice.com,18,2018-01-02,False
2898,Maria,user2898@example.com,26,2015-01-15,True
2899,Carlos,user2899@example.com,49,2021-01-14,False
2900,Lucia,user2900@example.com,67,2017-10-26,True
2901,Juan,user2901@testmail.com,39,2023-12-23,True
2902,Luis,user2902@testmail.com,34,2017-11-29,True
2903,Miguel,user2903@testmail.com,63,2019-06-26,False
2904,Sofia,user2904@testmail.com,50,2016-01-13,True
2905,Miguel,user2905@testmail.com,59,2017-10-02,True
2906,Pedro,user2906@testmail.com,67,2017-06-26,False
2907,Miguel,user2907@mailservice.com,27,2021-03-10,False
2908,Sofia,user2908@example.com,32,2019-04-20,False
2909,Luis,user2909@mailservice.com,68,2021-07-18,True
2910,Lucia,user2910@testmail.com,48,2015-09-27,True
2911,Juan,user2911@testmail.com,18,2017-02-20,True
2912,Carmen,user2912@mailservice.com,63,2018-10-09,True
2913,Sofia,user2913@mailservice.com,38,2019-11-14,False
2914,Ana,user2914@example.com,26,2022-11-01,False
2915,Maria,user2915@testmail.com,57,2022-03-30,False
2916,Juan,user2916@mailservice.com,34,2017-07-08,True
2917,Carlos,user2917@mailservice.com,49,2016-01-06,True
2918,Pedro,user2918@mailservice.com,48,2017-07-23,False
2919,Lucia,user2919@testmail.com,67,2024-06-15,True
2920,Lucia,user2920@testmail.com,32,2018-06-10,False
2921,Juan,user2921@example.com,66,2022-01-18,True
2922,Juan,user2922@testmail.com,21,2018-07-14,True
2923,Ana,user2923@example.com,23,2023-04-10,True
2924,Maria,user2924@mailservice.com,34,2016-04-05,False
2925,Lucia,user2925@example.com,63,2017-11-15,True
2926,Carlos,user2926@mailservice.com,63,2023-10-26,False
2927,Luis,user2927@example.com,33,2021-07-03,False
2928,Maria,user2928@testmail.com,54,2021-03-26,True
2929,Luis,user2929@example.com,68,2024-01-17,False
2930,Pedro,user2930@testmail.com,39,2017-04-10,True
2931,Lucia,user2931@mailservice.com,65,2016-01-08,True
2932,Sofia,user2932@testmail.com,43,2022-06-23,False
2933,Lucia,user2933@testmail.com,24,2024-05-04,False
2934,Carlos,user2934@testmail.com,40,2022-08-15,True
2935,Juan,user2935@testmail.com,45,2017-12-10,False
2936,Luis,user2936@example.com,28,2015-08-06,False
2937,Sofia,user2937@mailservice.com,23,2023-01-17,True
2938,Lucia,user2938@example.com,37,2017-10-07,True
2939,Carlos,user2939@example.com,20,2015-08-17,True
2940,Carmen,user2940@testmail.com,41,2021-12-08,True
2941,Luis,user2941@example.com,62,2022-07-17,False
2942,Maria,user2942@example.com,64,2017-09-11,False
2943,Carmen,user2943@example.com,33,2016-06-09,False
2944,Sofia,user2944@mailservice.com,63,2018-12-13,True
2945,Sofia,user2945@testmail.com,65,2017-09-15,False
2946,Ana,user2946@mailservice.com,42,2024-03-07,False
2947,Carlos,user2947@mailservice.com,53,2017-04-16,False
2948,Lucia,user2948@testmail.com,28,2020-12-17,False
2949,Lucia,user2949@example.com,33,2020-12-03,False
2950,Carmen,user2950@testmail.com,66,2017-09-26,True
2951,Carmen,user2951@mailservice.com,23,2016-01-21,True
2952,Maria,user2952@mailservice.com,32,2015-10-25,True
2953,Lucia,user2953@example.com,54,2015-02-27,False
2954,Maria,user2954@example.com,28,2021-01-25,False
2955,Juan,user2955@mailservice.com,32,2016-10-25,False
2956,Ana,user2956@example.com,27,2015-02-01,False
2957,Ana,user2957@example.com,62,2017-05-14,True
2958,Ana,user2958@mailservice.com,29,2016-01-03,True
2959,Miguel,user2959@testmail.com,36,2020-06-17,False
2960,Pedro,user2960@example.com,41,2018-08-06,False
2961,Luis,user2961@example.com,69,2022-03-05,False
2962,Carlos,user2962@example.com,45,2017-02-07,False
2963,Maria,user2963@mailservice.com,49,2015-02-24,True
2964,Miguel,user2964@testmail.com,55,2018-02-20,True
2965,Lucia,user2965@testmail.com,43,2017-06-10,False
2966,Miguel,user2966@example.com,52,2024-10-30,True
2967,Sofia,user2967@mailservice.com,50,2017-03-06,True
2968,Pedro,user2968@mailservice.com,56,2023-10-10,False
2969,Sofia,user2969@testmail.com,57,2015-06-27,True
2970,Ana,user2970@example.com,52,2018-08-26,True
2971,Luis,user2971@testmail.com,23,2020-07-13,False
2972,Luis,user2972@example.com,58,2015-03-25,True
2973,Pedro,user2973@testmail.com,60,2016-12-06,True
2974,Maria,user2974@testmail.com,45,2021-09-06,False
2975,Luis,user2975@example.com,61,2020-06-02,False
2976,Lucia,user2976@mailservice.com,39,2024-06-17,True
2977,Pedro,user2977@mailservice.com,24,2024-05-29,False
2978,Ana,user2978@example.com,69,2023-06-06,True
2979,Luis,user2979@mailservice.com,42,2020-09-20,False
2980,Sofia,user2980@example.com,43,2021-08-06,False
2981,Sofia,user2981@testmail.com,21,2022-07-09,True
2982,Lucia,user2982@example.com,63,2016-08-21,True
2983,Carlos,user2983@mailservice.com,67,2024-12-01,False
2984,Carmen,user2984@mailservice.com,49,2021-04-10,True
2985,Lucia,user2985@mailservice.com,48,2021-06-29,True
2986,Carmen,user2986@mailservice.com,52,2021-08-17,False
2987,Sofia,user2987@mailservice.com,62,2015-11-27,True
2988,Sofia,user2988@example.com,68,2022-06-04,False
2989,Carlos,user2989@mailservice.com,19,2024-12-11,True
2990,Carmen,user2990@mailservice.com,25,2022-03-04,False
2991,Carmen,user2991@testmail.com,21,2016-06-15,False
2992,Ana,user2992@testmail.com,68,2022-09-18,True
2993,Lucia,user2993@mailservice.com,68,2021-07-11,True
2994,Miguel,user2994@example.com,36,2020-02-21,False
2995,Carlos,user2995@example.com,38,2018-11-23,False
2996,Ana,user2996@example.com,39,2022-04-27,True
2997,Luis,user2997@mailservice.com,65,2024-09-13,False
2998,Maria,user2998@mailservice.com,50,2020-12-31,False
2999,Carlos,user2999@testmail.com,50,2022-08-31,False
3000,Maria,user3000@testmail.com,65,2016-11-25,False
3001,Pedro,user3001@mailservice.com,46,2019-07-15,False
3002,Maria,user3002@testmail.com,69,2020-08-26,True
3003,Lucia,user3003@testmail.com,39,2020-07-06,False
3004,Luis,user3004@testmail.com,49,2015-06-11,True
3005,Sofia,user3005@testmail.com,56,2024-01-10,True
3006,Miguel,user3006@testmail.com,59,2023-11-24,False
3007,Ana,user3007@testmail.com,60,2022-12-20,False
3008,Maria,user3008@mailservice.com,32,2019-05-28,False
3009,Pedro,user3009@example.com,69,2016-12-22,False
3010,Luis,user3010@example.com,27,2017-04-06,False
3011,Miguel,user3011@testmail.com,34,2016-06-30,False
3012,Ana,user3012@mailservice.com,37,2021-08-13,True
3013,Ana,user3013@mailservice.com,48,2021-06-21,False
3014,Carmen,user3014@testmail.com,62,2018-01-26,True
3015,Juan,user3015@example.com,56,2016-01-23,True
3016,Ana,user3016@mailservice.com,25,2022-05-02,False
3017,Carlos,user3017@mailservice.com,39,2019-10-11,True
3018,Maria,user3018@mailservice.com,39,2020-12-03,False
3019,Pedro,user3019@example.com,51,2021-02-21,True
3020,Miguel,user3020@testmail.com,33,2017-08-25,False
3021,Juan,user3021@example.com,40,2018-04-26,True
3022,Maria,user3022@mailservice.com,55,2023-02-02,False
3023,Luis,user3023@testmail.com,38,2020-01-09,False
3024,Miguel,user3024@testmail.com,28,2023-07-14,True
3025,Carlos,user3025@testmail.com,60,2022-08-23,False
3026,Ana,user3026@example.com,44,2019-12-17,True
3027,Carlos,user3027@mailservice.com,55,2024-01-23,True
3028,Carlos,user3028@mailservice.com,40,2016-09-27,True
3029,Miguel,user3029@testmail.com,46,2016-03-27,True
3030,Pedro,user3030@testmail.com,64,2019-12-10,True
3031,Carlos,user3031@example.com,54,2022-05-29,True
3032,Juan,user3032@example.com,58,2015-06-15,False
3033,Juan,user3033@testmail.com,66,2023-04-25,True
3034,Carlos,user3034@mailservice.com,22,2018-08-15,False
3035,Maria,user3035@mailservice.com,46,2019-02-13,False
3036,Carlos,user3036@example.com,55,2023-10-24,False
3037,Carmen,user3037@example.com,52,2018-09-28,True
3038,Juan,user3038@example.com,57,2023-06-06,True
3039,Pedro,user3039@example.com,24,2020-02-29,True
3040,Pedro,user3040@example.com,44,2024-01-15,True
3041,Maria,user3041@mailservice.com,42,2021-02-26,False
3042,Carlos,user3042@testmail.com,58,2021-08-18,True
3043,Ana,user3043@testmail.com,47,2021-06-28,False
3044,Ana,user3044@example.com,39,2015-11-28,False
3045,Ana,user3045@testmail.com,57,2023-05-12,True
3046,Maria,user3046@mailservice.com,60,2018-11-11,False
3047,Juan,user3047@mailservice.com,47,2022-11-14,False
3048,Sofia,user3048@example.com,61,2022-03-26,False
3049,Carmen,user3049@testmail.com,21,2019-10-30,True
3050,Lucia,user3050@example.com,22,2024-09-26,True
3051,Carmen,user3051@mailservice.com,54,2018-10-03,True
3052,Juan,user3052@testmail.com,57,2022-02-16,False
3053,Maria,user3053@testmail.com,66,2023-04-06,True
3054,Maria,user3054@example.com,38,2021-03-14,False
3055,Pedro,user3055@example.com,36,2018-03-02,False
3056,Lucia,user3056@testmail.com,62,2022-04-26,False
3057,Pedro,user3057@mailservice.com,47,2021-07-21,False
3058,Lucia,user3058@testmail.com,61,2018-05-26,True
3059,Lucia,user3059@testmail.com,56,2016-11-29,False
3060,Sofia,user3060@mailservice.com,47,2020-02-12,False
3061,Juan,user3061@testmail.com,60,2016-12-27,True
3062,Luis,user3062@example.com,44,2022-06-13,False
3063,Juan,user3063@testmail.com,61,2017-05-19,False
3064,Juan,user3064@testmail.com,19,2021-01-13,False
3065,Luis,user3065@example.com,31,2022-05-12,False
3066,Pedro,user3066@example.com,61,2018-02-19,False
3067,Lucia,user3067@mailservice.com,21,2024-05-09,True
3068,Lucia,user3068@mailservice.com,33,2021-06-03,False
3069,Carlos,user3069@mailservice.com,27,2015-08-15,True
3070,Ana,user3070@example.com,18,2016-06-20,False
3071,Luis,user3071@example.com,60,2024-10-24,True
3072,Carlos,user3072@testmail.com,63,2016-04-27,True
3073,Carlos,user3073@testmail.com,48,2019-10-15,False
3074,Pedro,user3074@testmail.com,22,2022-02-17,False
3075,Miguel,user3075@mailservice.com,49,2016-12-10,True
3076,Luis,user3076@mailservice.com,23,2022-10-06,True
